,track_id,race_date,race_number,program_number,weight_carried,jockey,odds,position_at_finish,horse_id
6088,AQU,2019-12-30,2,7--,115,Julio Correa,2090,6,1529
6089,AQU,2019-12-30,3,1--,116,Julio Correa,4750,7,1696
6090,AQU,2019-12-30,3,2--,116,Declan Carroll,1860,6,2852
6091,AQU,2019-12-30,3,3--,121,Dylan Davis,1780,5,2586
6092,AQU,2019-12-30,3,4--,121,Jorge A. Vargas Jr.,1290,3,2850
6093,AQU,2019-12-30,3,5--,121,Manuel Franco,155,1,2849
6094,AQU,2019-12-30,3,6--,121,Junior Alvarado,1330,2,1938
6095,AQU,2019-12-30,3,7--,121,Jose Lezcano,85,4,2851
6096,AQU,2019-12-30,4,1--,121,Reylu Gutierrez,2260,7,338
6097,AQU,2019-12-30,4,2--,119,Julio Correa,590,6,251
6098,AQU,2019-12-30,4,3--,122,Andre Shivnarine Worrie,4925,4,2853
6099,AQU,2019-12-30,4,4--,122,Jorge A. Vargas Jr.,1230,8,2854
6100,AQU,2019-12-30,4,5--,122,Dylan Davis,1020,5,505
6101,AQU,2019-12-30,4,6--,124,Hector Rafael Diaz Jr.,350,3,2464
6102,AQU,2019-12-30,4,7--,124,Manuel Franco,70,1,274
6103,AQU,2019-12-30,4,8--,122,Samuel Camacho Jr.,5975,2,516
6104,AQU,2019-12-30,5,1--,124,Reylu Gutierrez,440,1,288
6105,AQU,2019-12-30,5,10-,124,Luis A. Rodriguez Castro,230,5,1941
6106,AQU,2019-12-30,5,2--,120,Manuel Franco,710,8,1709
6107,AQU,2019-12-30,5,3--,121,Samuel Camacho Jr.,870,2,818
6108,AQU,2019-12-30,5,5--,120,Benjamin Hernandez,1960,3,883
6109,AQU,2019-12-30,5,6--,122,Andre Shivnarine Worrie,650,7,1083
6110,AQU,2019-12-30,5,7--,122,Dylan Davis,1300,6,1495
6111,AQU,2019-12-30,5,8--,124,Junior Alvarado,460,4,347
6112,AQU,2019-12-30,5,9--,115,Julio Correa,1740,9,1034
6113,AQU,2019-12-30,6,1--,120,Junior Alvarado,680,3,2411
6114,AQU,2019-12-30,6,2--,120,Kendrick Carmouche,280,5,1013
6115,AQU,2019-12-30,6,3--,120,Jose Lezcano,45,1,2141
6116,AQU,2019-12-30,6,4--,120,Dylan Davis,1110,2,1502
6117,AQU,2019-12-30,6,6--,120,Eric Cancel,2320,4,2414
6118,AQU,2019-12-30,7,1--,124,Manuel Franco,315,6,365
6119,AQU,2019-12-30,7,2--,124,Reylu Gutierrez,3375,4,714
6120,AQU,2019-12-30,7,3--,124,Dylan Davis,700,5,369
6121,AQU,2019-12-30,7,4--,122,Jose Lezcano,480,2,139
6122,AQU,2019-12-30,7,5--,124,Eric Cancel,140,7,2855
6123,AQU,2019-12-30,7,7--,122,Junior Alvarado,1540,1,221
6124,AQU,2019-12-30,7,8--,124,Kendrick Carmouche,560,3,220
6125,AQU,2019-12-30,8,1--,119,Reylu Gutierrez,285,3,2345
6126,AQU,2019-12-30,8,11-,119,Manuel Franco,210,1,2384
6127,AQU,2019-12-30,8,12-,112,Leonardo Corujo,6450,7,1962
6128,AQU,2019-12-30,8,3--,119,Kendrick Carmouche,500,2,2347
6129,AQU,2019-12-30,8,4--,114,Declan Carroll,1590,8,2613
6130,AQU,2019-12-30,8,7--,121,Samuel Camacho Jr.,1380,5,1579
6131,AQU,2019-12-30,8,8--,114,Julio Correa,880,4,2125
6132,AQU,2019-12-30,8,9--,119,Jose Lezcano,400,6,2856
6133,AQU,2019-12-31,1,1--,120,Keivan Serrano,460,6,2782
6134,AQU,2019-12-31,1,1A-,115,Declan Carroll,460,5,1842
6135,AQU,2019-12-31,1,2--,120,Dylan Davis,480,4,2858
6136,AQU,2019-12-31,1,3--,120,Jose Lezcano,95,1,2500
6137,AQU,2019-12-31,1,4--,120,Daisuke Fukumoto,3625,7,1584
6138,AQU,2019-12-31,1,5--,120,Reylu Gutierrez,360,2,2536
6139,AQU,2019-12-31,1,6--,115,Julio Correa,930,3,2857
6140,AQU,2019-12-31,2,1--,122,Keivan Serrano,1610,5,581
6141,AQU,2019-12-31,2,3--,120,Dylan Davis,870,3,657
6142,AQU,2019-12-31,2,4--,120,Kendrick Carmouche,700,4,2052
6143,AQU,2019-12-31,2,5--,120,Reylu Gutierrez,770,2,442
6144,AQU,2019-12-31,2,7--,122,Jose Lezcano,25,1,62
6145,AQU,2019-12-31,3,1--,119,Jorge A. Vargas Jr.,670,3,2860
6146,AQU,2019-12-31,3,2--,119,Manuel Franco,350,2,2859
6147,AQU,2019-12-31,3,3--,119,Reylu Gutierrez,950,4,2861
6148,AQU,2019-12-31,3,4--,119,Luis A. Rodriguez Castro,3550,5,2655
6149,AQU,2019-12-31,3,6--,119,Jose Lezcano,35,1,2027
6150,AQU,2019-12-31,4,1--,122,Jorge A. Vargas Jr.,320,7,2148
6151,AQU,2019-12-31,4,1A-,117,Julio Correa,320,5,446
6152,AQU,2019-12-31,4,2--,122,Jose Lezcano,285,1,391
6153,AQU,2019-12-31,4,3--,122,Luis A. Rodriguez Castro,750,4,1112
6154,AQU,2019-12-31,4,4--,122,Hector Rafael Diaz Jr.,2475,2,2538
6155,AQU,2019-12-31,4,6--,122,Dylan Davis,210,3,720
6156,AQU,2019-12-31,4,7--,120,Eric Cancel,540,6,737
6157,AQU,2019-12-31,4,8--,119,Declan Carroll,1430,8,328
6158,AQU,2019-12-31,5,10-,120,Manuel Franco,70,1,2322
6159,AQU,2019-12-31,5,2--,123,Dalton Brown,8275,8,236
6160,AQU,2019-12-31,5,3--,118,Jose Lezcano,400,2,1004
6161,AQU,2019-12-31,5,4--,118,Julio Correa,1380,9,1466
6162,AQU,2019-12-31,5,5--,121,Kendrick Carmouche,1360,7,2570
6163,AQU,2019-12-31,5,6--,123,Reylu Gutierrez,1450,3,858
6164,AQU,2019-12-31,5,7--,120,Eric Cancel,1940,5,2436
6165,AQU,2019-12-31,5,8--,120,Junior Alvarado,690,4,2572
6166,AQU,2019-12-31,5,9--,123,Jorge A. Vargas Jr.,4150,6,1592
6167,AQU,2019-12-31,6,2--,120,Oscar Gomez,2900,7,1215
6168,AQU,2019-12-31,6,3--,115,Declan Carroll,910,1,2862
6169,AQU,2019-12-31,6,4--,120,Dylan Davis,970,6,2097
6170,AQU,2019-12-31,6,5--,122,Eric Cancel,2000,3,412
6171,AQU,2019-12-31,6,6--,119,Hector Rafael Diaz Jr.,6875,8,149
6172,AQU,2019-12-31,6,7--,122,Manuel Franco,310,2,2258
6173,AQU,2019-12-31,6,8--,120,Jose Lezcano,80,4,2450
6174,AQU,2019-12-31,6,9--,120,Reylu Gutierrez,810,5,564
6175,AQU,2019-12-31,7,1--,122,Dylan Davis,1010,4,1066
6176,AQU,2019-12-31,7,2--,119,Eric Cancel,375,1,2863
6177,AQU,2019-12-31,7,3--,119,Manuel Franco,450,3,804
6178,AQU,2019-12-31,7,4--,121,Jose Lezcano,60,2,1936
6179,AQU,2019-12-31,7,5--,122,Tzeonn Chang,4575,5,854
6180,AQU,2019-12-31,7,6--,122,Junior Alvarado,1370,6,2864
6181,AQU,2019-12-31,8,1--,124,Reylu Gutierrez,710,7,2438
6182,AQU,2019-12-31,8,10-,117,Leonardo Corujo,4725,9,456
6183,AQU,2019-12-31,8,11-,122,Manuel Franco,90,2,1523
6184,AQU,2019-12-31,8,2--,112,Luis Cardenas,1850,6,1216
6185,AQU,2019-12-31,8,4--,122,Benjamin Hernandez,370,5,989
6186,AQU,2019-12-31,8,5--,122,Dalton Brown,8100,3,2778
6187,AQU,2019-12-31,8,6--,122,Kendrick Carmouche,630,4,661
6188,AQU,2019-12-31,8,7--,122,Gary Richards,6650,10,2728
6189,AQU,2019-12-31,8,8--,122,Eric Cancel,1080,1,2865
6190,AQU,2019-12-31,8,9--,124,Oscar Gomez,8175,8,902
6191,BEL,2019-04-26,1,1--,125,Kendrick Carmouche,165,2,791
6192,BEL,2019-04-26,1,2--,125,Junior Alvarado,350,6,453
6193,BEL,2019-04-26,1,3--,116,Joey R. Martinez,3300,5,158
6194,BEL,2019-04-26,1,4--,123,Dylan Davis,860,3,286
6195,BEL,2019-04-26,1,5--,123,Manuel Franco,170,1,792
6196,BEL,2019-04-26,1,6--,118,Benjamin Hernandez,950,4,850
6197,BEL,2019-04-26,2,1--,119,Kendrick Carmouche,690,7,572
6198,BEL,2019-04-26,2,1A-,120,Jose Lezcano,690,6,338
6199,BEL,2019-04-26,2,2--,113,Benjamin Hernandez,140,3,16
6200,BEL,2019-04-26,2,3--,118,Manuel Franco,190,5,332
6201,BEL,2019-04-26,2,4--,122,Junior Alvarado,890,1,827
6202,BEL,2019-04-26,2,6--,120,Eric Cancel,1350,2,1110
6203,BEL,2019-04-26,2,7--,120,Reylu Gutierrez,630,4,217
6204,BEL,2019-04-26,3,3--,124,Junior Alvarado,135,4,1394
6205,BEL,2019-04-26,3,4--,126,Eric Cancel,295,3,2099
6206,BEL,2019-04-26,3,6--,126,Dylan Davis,370,2,1358
6207,BEL,2019-04-26,3,8--,126,Kendrick Carmouche,225,1,2866
6208,BEL,2019-04-26,4,1--,125,Harry Hernandez,190,2,134
6209,BEL,2019-04-26,4,10-,125,Samuel Jimenez,7050,5,605
6210,BEL,2019-04-26,4,11-,118,Jose Lezcano,85,1,1196
6211,BEL,2019-04-26,4,2--,118,Reylu Gutierrez,2350,3,2867
6212,BEL,2019-04-26,4,4--,125,Samuel Camacho Jr.,7225,4,759
6213,BEL,2019-04-26,4,6--,118,Rajiv Maragh,400,6,1027
6214,BEL,2019-04-26,4,7--,118,Hector Rafael Diaz Jr.,2270,7,318
6215,BEL,2019-04-26,5,1A-,119,Eric Cancel,3375,2,571
6216,BEL,2019-04-26,5,2--,119,Luis A. Rodriguez Castro,3675,6,2868
6217,BEL,2019-04-26,5,3--,119,Rajiv Maragh,610,7,1240
6218,BEL,2019-04-26,5,4--,119,Harry Hernandez,1140,5,1227
6219,BEL,2019-04-26,5,5--,119,Jose Lezcano,1010,4,847
6220,BEL,2019-04-26,5,6--,121,Manuel Franco,510,3,62
6221,BEL,2019-04-26,5,7--,119,Luis R. Reyes,930,8,1193
6222,BEL,2019-04-26,5,8--,119,Kendrick Carmouche,75,1,1013
6223,BEL,2019-04-26,6,10-,118,Javier Castellano,75,2,2869
6224,BEL,2019-04-26,6,11-,116,Dylan Davis,720,3,2870
6225,BEL,2019-04-26,6,12-,116,Michael J. Luzzi,4250,6,283
6226,BEL,2019-04-26,6,4--,116,Joe Bravo,380,1,2812
6227,BEL,2019-04-26,6,8--,114,Heman K. Harkie,4800,5,108
6228,BEL,2019-04-26,6,9--,124,Manuel Franco,295,4,1346
6229,BEL,2019-04-26,7,1--,118,Jose Lezcano,720,2,80
6230,BEL,2019-04-26,7,2--,125,Samuel Camacho Jr.,590,5,591
6231,BEL,2019-04-26,7,3--,120,Joe Bravo,1170,6,2708
6232,BEL,2019-04-26,7,4--,125,Manuel Franco,200,4,2871
6233,BEL,2019-04-26,7,5--,120,Javier Castellano,245,3,2144
6234,BEL,2019-04-26,7,6--,120,Dylan Davis,520,1,727
6235,BEL,2019-04-26,7,7--,123,Rajiv Maragh,1340,7,480
6236,BEL,2019-04-26,8,1--,124,Rajiv Maragh,540,5,284
6237,BEL,2019-04-26,8,2--,118,Eric Cancel,345,6,369
6238,BEL,2019-04-26,8,4--,124,Dylan Davis,325,1,2686
6239,BEL,2019-04-26,8,5--,118,Manuel Franco,1460,4,1005
6240,BEL,2019-04-26,8,6--,124,Jose Lezcano,390,2,139
6241,BEL,2019-04-26,8,8--,118,Junior Alvarado,215,3,366
6242,BEL,2019-04-26,9,1--,125,Kendrick Carmouche,1420,7,132
6243,BEL,2019-04-26,9,11-,120,Rajiv Maragh,1350,4,125
6244,BEL,2019-04-26,9,14-,125,Dylan Davis,1310,6,131
6245,BEL,2019-04-26,9,15-,120,Jose Lezcano,255,1,279
6246,BEL,2019-04-26,9,16-,125,Manuel Franco,1050,2,892
6247,BEL,2019-04-26,9,2--,125,Joe Bravo,235,5,28
6248,BEL,2019-04-26,9,4--,123,Ruben Silvera,560,8,485
6249,BEL,2019-04-26,9,5--,120,Junior Alvarado,590,3,650
6250,BEL,2019-04-26,9,9--,120,Eric Cancel,3700,9,1107
6251,BEL,2019-04-27,1,1--,123,Benjamin Hernandez,580,2,1056
6252,BEL,2019-04-27,1,2--,123,Tzeonn Chang,3175,1,347
6253,BEL,2019-04-27,1,3--,123,Hector Rafael Diaz Jr.,215,3,818
6254,BEL,2019-04-27,1,4--,125,Manuel Franco,730,5,1045
6255,BEL,2019-04-27,1,5--,123,Rajiv Maragh,570,6,285
6256,BEL,2019-04-27,1,6--,123,Eric Cancel,130,4,1084
6257,BEL,2019-04-27,2,1--,118,Hector Rafael Diaz Jr.,990,4,669
6258,BEL,2019-04-27,2,10-,118,Michael J. Luzzi,880,2,1207
6259,BEL,2019-04-27,2,2--,118,Jose Lezcano,95,3,1411
6260,BEL,2019-04-27,2,6--,118,Eric Cancel,155,6,1208
6261,BEL,2019-04-27,2,7--,125,Luis R. Reyes,1680,5,239
6262,BEL,2019-04-27,2,8--,113,Joey R. Martinez,2160,1,993
6263,BEL,2019-04-27,3,2--,121,Joel Rosario,520,2,2555
6264,BEL,2019-04-27,3,3--,123,Rajiv Maragh,45,1,123
6265,BEL,2019-04-27,3,4--,121,Manuel Franco,540,5,1707
6266,BEL,2019-04-27,3,6--,121,Dylan Davis,1080,3,722
6267,BEL,2019-04-27,3,7--,121,Kendrick Carmouche,710,4,2872
6268,BEL,2019-04-27,4,1--,118,Jose Lezcano,140,1,1201
6269,BEL,2019-04-27,4,2--,112,Heman K. Harkie,970,4,85
6270,BEL,2019-04-27,4,3--,118,Kendrick Carmouche,800,2,1108
6271,BEL,2019-04-27,4,4--,118,Jose L. Ortiz,185,6,2873
6272,BEL,2019-04-27,4,5--,124,Manuel Franco,395,3,596
6273,BEL,2019-04-27,4,6--,124,Hector Rafael Diaz Jr.,3350,5,757
6274,BEL,2019-04-27,5,1--,123,Junior Alvarado,270,2,877
6275,BEL,2019-04-27,5,10-,118,Dylan Davis,1160,5,614
6276,BEL,2019-04-27,5,13-,120,Kendrick Carmouche,115,1,385
6277,BEL,2019-04-27,5,3--,123,Joel Rosario,1200,4,189
6278,BEL,2019-04-27,5,8--,123,Harry Hernandez,4825,6,376
6279,BEL,2019-04-27,5,9--,123,Jose Lezcano,245,3,852
6280,BEL,2019-04-27,6,1--,124,Jose L. Ortiz,180,2,327
6281,BEL,2019-04-27,6,3--,126,Manuel Franco,550,4,359
6282,BEL,2019-04-27,6,5--,126,Kendrick Carmouche,70,1,640
6283,BEL,2019-04-27,6,9--,124,Dylan Davis,860,2,244
6284,BEL,2019-04-27,7,1--,124,Manuel Franco,510,9,687
6285,BEL,2019-04-27,7,1A-,124,Dylan Davis,510,6,794
6286,BEL,2019-04-27,7,2--,117,Joey R. Martinez,3275,2,90
6287,BEL,2019-04-27,7,3--,124,Luis R. Reyes,4400,8,534
6288,BEL,2019-04-27,7,4--,124,Harry Hernandez,5375,5,96
6289,BEL,2019-04-27,7,5--,126,Samuel Camacho Jr.,600,7,703
6290,BEL,2019-04-27,7,6--,126,Jose Lezcano,155,1,533
6291,BEL,2019-04-27,7,7--,126,Junior Alvarado,2110,10,900
6292,BEL,2019-04-27,7,8--,124,Kendrick Carmouche,265,3,2874
6293,BEL,2019-04-27,7,9--,117,Benjamin Hernandez,810,4,688
6294,BEL,2019-04-27,8,1--,118,Hector Rafael Diaz Jr.,4775,6,2877
6295,BEL,2019-04-27,8,10-,118,Junior Alvarado,830,3,2771
6296,BEL,2019-04-27,8,2--,125,Manuel Franco,760,4,1153
6297,BEL,2019-04-27,8,4--,118,Joel Rosario,75,1,2875
6298,BEL,2019-04-27,8,5--,125,Jose L. Ortiz,225,2,2876
6299,BEL,2019-04-27,8,6--,111,Benjamin Hernandez,8975,7,1053
6300,BEL,2019-04-27,8,7--,118,Dylan Davis,1280,5,813
6301,BEL,2019-04-27,9,1--,116,Joe Bravo,1050,4,1896
6302,BEL,2019-04-27,9,2--,118,Junior Alvarado,930,6,2882
6303,BEL,2019-04-27,9,3--,122,Jose L. Ortiz,285,2,2879
6304,BEL,2019-04-27,9,5--,122,Eric Cancel,285,1,2878
6305,BEL,2019-04-27,9,6--,116,Manuel Franco,120,3,2880
6306,BEL,2019-04-27,9,7--,122,Kendrick Carmouche,2000,5,2881
6307,BEL,2019-04-27,10,10-,123,Jose L. Ortiz,250,2,837
6308,BEL,2019-04-27,10,11-,123,Eric Cancel,5200,7,397
6309,BEL,2019-04-27,10,2--,123,Hector Rafael Diaz Jr.,1150,4,1338
6310,BEL,2019-04-27,10,4--,116,Benjamin Hernandez,560,1,1034
6311,BEL,2019-04-27,10,5--,125,Manuel Franco,255,5,6
6312,BEL,2019-04-27,10,6--,123,Joel Rosario,880,3,300
6313,BEL,2019-04-27,10,7--,123,Junior Alvarado,2400,9,806
6314,BEL,2019-04-27,10,8--,123,Dylan Davis,395,6,266
6315,BEL,2019-04-27,10,9--,123,Samuel Camacho Jr.,2500,8,434
6316,BEL,2019-04-28,1,1--,126,Edward Escobar,4625,5,456
6317,BEL,2019-04-28,1,2--,126,Eric Cancel,1060,2,459
6318,BEL,2019-04-28,1,3--,126,Samuel Jimenez,1810,4,934
6319,BEL,2019-04-28,1,4--,118,Jose Lezcano,190,1,615
6320,BEL,2019-04-28,1,6--,118,Kendrick Carmouche,200,3,1070
6321,BEL,2019-04-28,1,7--,118,Javier Castellano,180,6,2883
6322,BEL,2019-04-28,2,1--,120,Samuel Camacho Jr.,4325,3,172
6323,BEL,2019-04-28,2,4--,120,Junior Alvarado,120,1,364
6324,BEL,2019-04-28,2,6--,120,Manuel Franco,120,2,57
6325,BEL,2019-04-28,2,7--,120,Dylan Davis,345,5,531
6326,BEL,2019-04-28,2,9--,121,Samuel Jimenez,2120,4,290
6327,BEL,2019-04-28,3,1--,118,Manuel Franco,145,1,2884
6328,BEL,2019-04-28,3,2--,118,Harry Hernandez,1230,3,2885
6329,BEL,2019-04-28,3,3--,118,Eric Cancel,490,5,2011
6330,BEL,2019-04-28,3,4--,118,Rajiv Maragh,165,2,1797
6331,BEL,2019-04-28,3,5--,118,Kendrick Carmouche,2800,4,2886
6332,BEL,2019-04-28,3,6--,117,Benjamin Hernandez,640,6,746
6333,BEL,2019-04-28,4,1--,124,Jose L. Ortiz,100,3,2889
6334,BEL,2019-04-28,4,2--,126,Junior Alvarado,360,1,2887
6335,BEL,2019-04-28,4,3--,124,Kendrick Carmouche,1060,4,2890
6336,BEL,2019-04-28,4,4--,126,Jose Lezcano,265,2,2888
6337,BEL,2019-04-28,4,5--,126,Tyler Conner,980,5,2891
6338,BEL,2019-04-28,4,6--,127,Robbie G. Davis,4100,6,1077
6339,BEL,2019-04-28,5,1--,125,Kendrick Carmouche,400,2,601
6340,BEL,2019-04-28,5,2--,123,Jose L. Ortiz,580,3,718
6341,BEL,2019-04-28,5,3--,123,Hector Rafael Diaz Jr.,460,1,633
6342,BEL,2019-04-28,5,4--,118,Michael J. Luzzi,5350,5,658
6343,BEL,2019-04-28,5,5--,123,Dylan Davis,520,6,209
6344,BEL,2019-04-28,5,6--,123,Harry Hernandez,4925,7,635
6345,BEL,2019-04-28,5,7--,120,Manuel Franco,150,4,335
6346,BEL,2019-04-28,5,8--,116,Benjamin Hernandez,1250,8,1131
6347,BEL,2019-04-28,6,1A-,122,Junior Alvarado,2010,5,592
6348,BEL,2019-04-28,6,2--,124,John R. Velazquez,2975,8,549
6349,BEL,2019-04-28,6,3--,122,Manuel Franco,550,3,2893
6350,BEL,2019-04-28,6,4--,122,Jose L. Ortiz,80,2,2892
6351,BEL,2019-04-28,6,5--,122,Kendrick Carmouche,750,4,2218
6352,BEL,2019-04-28,6,6--,122,Joel Rosario,480,1,2340
6353,BEL,2019-04-28,6,7--,122,Rajiv Maragh,1470,7,32
6354,BEL,2019-04-28,6,8--,122,Hector Rafael Diaz Jr.,4500,9,945
6355,BEL,2019-04-28,6,9--,122,Eric Cancel,2675,6,2894
6356,BEL,2019-04-28,7,1--,118,Samuel Camacho Jr.,10025,9,1303
6357,BEL,2019-04-28,7,2--,124,Junior Alvarado,700,1,742
6358,BEL,2019-04-28,7,3--,118,Dylan Davis,180,3,1178
6359,BEL,2019-04-28,7,4--,118,Manuel Franco,3000,4,2896
6360,BEL,2019-04-28,7,5--,118,John R. Velazquez,420,2,2895
6361,BEL,2019-04-28,7,6--,118,Joel Rosario,1350,7,2898
6362,BEL,2019-04-28,7,7--,118,Javier Castellano,255,6,2897
6363,BEL,2019-04-28,7,8--,118,Jose L. Ortiz,960,8,1981
6364,BEL,2019-04-28,7,9--,118,Eric Cancel,2525,5,1965
6365,BEL,2019-04-28,8,1--,125,Manuel Franco,960,3,252
6366,BEL,2019-04-28,8,2--,123,Eric Cancel,1880,6,27
6367,BEL,2019-04-28,8,3--,123,Luis R. Reyes,710,5,861
6368,BEL,2019-04-28,8,6--,125,Samuel Camacho Jr.,420,4,275
6369,BEL,2019-04-28,8,7--,120,Jose L. Ortiz,290,2,1284
6370,BEL,2019-04-28,8,8--,125,Rajiv Maragh,105,1,1098
6371,BEL,2019-04-28,9,2--,117,John R. Velazquez,950,6,2901
6372,BEL,2019-04-28,9,3--,117,Eric Cancel,1150,5,2413
6373,BEL,2019-04-28,9,4--,119,Manuel Franco,325,4,2900
6374,BEL,2019-04-28,9,5--,117,Junior Alvarado,290,2,2648
6375,BEL,2019-04-28,9,6--,117,Jose L. Ortiz,135,1,2647
6376,BEL,2019-04-28,9,7--,117,Joe Bravo,880,3,2899
6377,BEL,2019-04-28,10,10-,118,Eric Cancel,280,3,1609
6378,BEL,2019-04-28,10,11-,118,Kendrick Carmouche,880,5,1161
6379,BEL,2019-04-28,10,16-,118,Manuel Franco,740,2,2730
6380,BEL,2019-04-28,10,4--,118,John R. Velazquez,50,1,1202
6381,BEL,2019-04-28,10,6--,118,Samuel Camacho Jr.,3325,4,834
6382,BEL,2019-04-28,10,7--,118,Joey R. Martinez,4875,6,2247
6383,BEL,2019-05-02,1,1--,118,Jose Lezcano,840,4,2905
6384,BEL,2019-05-02,1,1A-,119,Rajiv Maragh,840,5,2906
6385,BEL,2019-05-02,1,3--,118,Manuel Franco,125,3,2904
6386,BEL,2019-05-02,1,4--,118,Joe Bravo,75,1,2902
6387,BEL,2019-05-02,1,5--,118,Junior Alvarado,1140,2,2903
6388,BEL,2019-05-02,2,1--,119,Rajiv Maragh,1750,2,2010
6389,BEL,2019-05-02,2,2--,118,Reylu Gutierrez,320,5,1355
6390,BEL,2019-05-02,2,3--,120,Eric Cancel,520,3,2252
6391,BEL,2019-05-02,2,5--,123,Jomar Torres,5700,6,2907
6392,BEL,2019-05-02,2,6--,120,Junior Alvarado,2200,8,916
6393,BEL,2019-05-02,2,7--,120,Harry Hernandez,5000,7,767
6394,BEL,2019-05-02,2,8--,123,Javier Castellano,150,1,1287
6395,BEL,2019-05-02,2,9--,123,Kendrick Carmouche,270,4,473
6396,BEL,2019-05-02,3,1--,118,Joe Bravo,180,1,2908
6397,BEL,2019-05-02,3,2--,119,Rajiv Maragh,3550,6,2910
6398,BEL,2019-05-02,3,3--,118,Junior Alvarado,860,7,2911
6399,BEL,2019-05-02,3,4--,118,Javier Castellano,310,2,1576
6400,BEL,2019-05-02,3,5--,118,Eric Cancel,2140,3,2776
6401,BEL,2019-05-02,3,6--,118,Manuel Franco,275,4,1840
6402,BEL,2019-05-02,3,7--,118,Dylan Davis,550,5,2909
6403,BEL,2019-05-02,4,1--,122,Junior Alvarado,135,2,2
6404,BEL,2019-05-02,4,3--,122,Javier Castellano,70,1,1662
6405,BEL,2019-05-02,4,4--,124,Dylan Davis,430,3,273
6406,BEL,2019-05-02,5,1--,118,Kendrick Carmouche,860,6,128
6407,BEL,2019-05-02,5,2--,119,Anthony Salgado,530,5,907
6408,BEL,2019-05-02,5,3--,111,Benjamin Hernandez,3550,2,2913
6409,BEL,2019-05-02,5,4--,119,Rajiv Maragh,770,7,215
6410,BEL,2019-05-02,5,5--,118,Dylan Davis,2110,3,1015
6411,BEL,2019-05-02,5,6--,118,Manuel Franco,1300,8,729
6412,BEL,2019-05-02,5,7--,118,Javier Castellano,155,1,2912
6413,BEL,2019-05-02,5,8--,118,Michael J. Luzzi,5125,9,921
6414,BEL,2019-05-02,5,9--,118,Jose Lezcano,275,4,1761
6415,BEL,2019-05-02,6,1--,118,Javier Castellano,325,1,2914
6416,BEL,2019-05-02,6,10-,118,Manuel Franco,770,6,386
6417,BEL,2019-05-02,6,11-,118,Kendrick Carmouche,215,7,1379
6418,BEL,2019-05-02,6,2--,118,Dylan Davis,620,4,1087
6419,BEL,2019-05-02,6,3--,118,Junior Alvarado,990,5,545
6420,BEL,2019-05-02,6,4--,117,Benjamin Hernandez,2220,10,2296
6421,BEL,2019-05-02,6,5--,118,Joe Bravo,1080,2,2024
6422,BEL,2019-05-02,6,7--,124,Hector Rafael Diaz Jr.,15275,8,590
6423,BEL,2019-05-02,6,8--,118,Reylu Gutierrez,570,3,1115
6424,BEL,2019-05-02,6,9--,118,Luis R. Reyes,7650,9,2915
6425,BEL,2019-05-02,7,1--,123,Samuel Camacho Jr.,1090,4,45
6426,BEL,2019-05-02,7,2--,123,Hector Rafael Diaz Jr.,5150,6,253
6427,BEL,2019-05-02,7,3--,123,Dylan Davis,170,3,41
6428,BEL,2019-05-02,7,4--,123,Michael J. Luzzi,2170,8,231
6429,BEL,2019-05-02,7,5--,125,Silvestre Gonzalez,550,2,2000
6430,BEL,2019-05-02,7,6--,123,Ruben Silvera,6850,7,230
6431,BEL,2019-05-02,7,8--,116,Benjamin Hernandez,3475,5,1263
6432,BEL,2019-05-02,7,9--,125,Eric Cancel,105,1,320
6433,BEL,2019-05-02,8,1--,118,Manuel Franco,1530,2,22
6434,BEL,2019-05-02,8,2--,118,Michael J. Luzzi,430,5,788
6435,BEL,2019-05-02,8,3--,120,Kendrick Carmouche,680,1,701
6436,BEL,2019-05-02,8,4--,118,Eric Cancel,100,3,157
6437,BEL,2019-05-02,8,5--,118,Ruben Silvera,8375,6,21
6438,BEL,2019-05-02,8,6--,118,Dylan Davis,1670,4,23
6439,BEL,2019-05-02,8,7--,118,Joe Bravo,290,7,1342
6440,BEL,2019-05-02,9,1--,118,Joe Bravo,2000,2,2916
6441,BEL,2019-05-02,9,10-,118,Ruben Silvera,7175,7,1204
6442,BEL,2019-05-02,9,2--,118,Luis R. Reyes,1530,1,836
6443,BEL,2019-05-02,9,3--,118,Jose Lezcano,520,8,2041
6444,BEL,2019-05-02,9,4--,118,Javier Castellano,90,6,2333
6445,BEL,2019-05-02,9,5--,124,Robbie G. Davis,10825,10,600
6446,BEL,2019-05-02,9,6--,118,Kendrick Carmouche,470,4,2332
6447,BEL,2019-05-02,9,7--,118,Dylan Davis,11625,5,733
6448,BEL,2019-05-02,9,8--,119,Rajiv Maragh,3525,9,952
6449,BEL,2019-05-02,9,9--,118,Junior Alvarado,470,3,1203
6450,BEL,2019-05-03,1,2--,124,Rajiv Maragh,290,3,1238
6451,BEL,2019-05-03,1,3--,118,Jose Lezcano,1040,2,2917
6452,BEL,2019-05-03,1,4--,120,Edward Escobar,7350,5,1280
6453,BEL,2019-05-03,1,5--,124,Dylan Davis,35,1,1237
6454,BEL,2019-05-03,1,6--,118,Junior Alvarado,750,4,771
6455,BEL,2019-05-03,2,1--,117,Benjamin Hernandez,4100,8,637
6456,BEL,2019-05-03,2,10-,124,Dylan Davis,1340,1,2918
6457,BEL,2019-05-03,2,12-,124,Rajiv Maragh,130,10,2015
6458,BEL,2019-05-03,2,2--,124,Luis R. Reyes,550,7,252
