,track_id,race_date,race_number,program_number,weight_carried,jockey,odds,position_at_finish
7316,BEL,2019-05-24,6,7  ,118,Luis Saez,1950,5
7317,BEL,2019-05-24,6,9  ,121,Jose Lezcano,75,2
7318,BEL,2019-05-24,7,10 ,120,Junior Alvarado,5125,7
7319,BEL,2019-05-24,7,11 ,123,Ruben Silvera,1380,5
7320,BEL,2019-05-24,7,13 ,120,Dylan Davis,3475,8
7321,BEL,2019-05-24,7,2  ,125,Kendrick Carmouche,1590,9
7322,BEL,2019-05-24,7,5  ,123,John R. Velazquez,410,1
7323,BEL,2019-05-24,7,6  ,120,Luis Saez,1550,4
7324,BEL,2019-05-24,7,7  ,120,Manuel Franco,335,2
7325,BEL,2019-05-24,7,8  ,125,Rajiv Maragh,5275,6
7326,BEL,2019-05-24,7,9  ,125,Javier Castellano,90,3
7327,BEL,2019-05-24,8,1  ,126,Javier Castellano,90,1
7328,BEL,2019-05-24,8,2  ,126,Luis Saez,910,5
7329,BEL,2019-05-24,8,4  ,126,John R. Velazquez,1830,3
7330,BEL,2019-05-24,8,6  ,126,Irad Ortiz Jr.,220,6
7331,BEL,2019-05-24,8,7  ,126,Manuel Franco,1030,4
7332,BEL,2019-05-24,8,9  ,120,Jose Lezcano,700,2
7333,BEL,2019-05-24,9,1  ,118,Dylan Davis,180,1
7334,BEL,2019-05-24,9,2  ,118,Hector Rafael Diaz Jr.,280,3
7335,BEL,2019-05-24,9,3  ,118,Samuel Jimenez,6375,6
7336,BEL,2019-05-24,9,4  ,118,Luis R. Reyes,235,4
7337,BEL,2019-05-24,9,5  ,125,Pablo Fragoso,3250,7
7338,BEL,2019-05-24,9,6  ,119,Samuel Camacho Jr.,1750,2
7339,BEL,2019-05-24,9,7  ,118,Ruben Silvera,600,5
7340,BEL,2019-05-24,9,8  ,118,Joey R. Martinez,2475,8
7341,BEL,2019-05-25,1,1A ,111,Benjamin Hernandez,1930,6
7342,BEL,2019-05-25,1,1X ,117,Gary Richards,1930,4
7343,BEL,2019-05-25,1,2  ,115,Irad Ortiz Jr.,165,1
7344,BEL,2019-05-25,1,3  ,118,John R. Velazquez,125,2
7345,BEL,2019-05-25,1,4  ,119,Samuel Camacho Jr.,3325,5
7346,BEL,2019-05-25,1,5  ,118,Dylan Davis,230,3
7347,BEL,2019-05-25,2,1  ,123,Jose L. Ortiz,420,2
7348,BEL,2019-05-25,2,2  ,116,Benjamin Hernandez,950,5
7349,BEL,2019-05-25,2,3  ,123,Junior Alvarado,1010,6
7350,BEL,2019-05-25,2,4  ,125,Eric Cancel,450,3
7351,BEL,2019-05-25,2,5  ,125,Manuel Franco,160,4
7352,BEL,2019-05-25,2,6  ,123,Luis Saez,290,1
7353,BEL,2019-05-25,3,1  ,111,Benjamin Hernandez,1050,5
7354,BEL,2019-05-25,3,3  ,118,Joel Rosario,520,3
7355,BEL,2019-05-25,3,4  ,115,Heman K. Harkie,2850,4
7356,BEL,2019-05-25,3,5  ,118,Jose L. Ortiz,35,1
7357,BEL,2019-05-25,3,6  ,124,Luis R. Reyes,4175,6
7358,BEL,2019-05-25,3,7  ,124,Samuel Camacho Jr.,530,2
7359,BEL,2019-05-25,4,1  ,118,Dylan Davis,660,7
7360,BEL,2019-05-25,4,2  ,124,Luis R. Reyes,3250,5
7361,BEL,2019-05-25,4,3  ,120,Javier Castellano,205,2
7362,BEL,2019-05-25,4,4  ,126,Junior Alvarado,295,1
7363,BEL,2019-05-25,4,5  ,118,Kendrick Carmouche,1290,6
7364,BEL,2019-05-25,4,6  ,124,Luis Saez,225,4
7365,BEL,2019-05-25,4,7  ,117,Benjamin Hernandez,1200,3
7366,BEL,2019-05-25,5,1  ,120,Luis Saez,850,6
7367,BEL,2019-05-25,5,1A ,118,Luis R. Reyes,850,7
7368,BEL,2019-05-25,5,2  ,125,Kendrick Carmouche,185,5
7369,BEL,2019-05-25,5,3  ,120,Eric Cancel,630,3
7370,BEL,2019-05-25,5,4  ,120,Joel Rosario,295,1
7371,BEL,2019-05-25,5,5  ,120,Irad Ortiz Jr.,235,4
7372,BEL,2019-05-25,5,6  ,125,Manuel Franco,1910,2
7373,BEL,2019-05-25,6,1  ,120,Irad Ortiz Jr.,970,6
7374,BEL,2019-05-25,6,2  ,125,Dylan Davis,295,1
7375,BEL,2019-05-25,6,4  ,120,John R. Velazquez,140,3
7376,BEL,2019-05-25,6,5  ,120,Joel Rosario,1710,2
7377,BEL,2019-05-25,6,6  ,120,Manuel Franco,490,4
7378,BEL,2019-05-25,6,7  ,120,Javier Castellano,365,5
7379,BEL,2019-05-25,7,1  ,118,Manuel Franco,1210,1
7380,BEL,2019-05-25,7,10 ,118,Eric Cancel,1260,7
7381,BEL,2019-05-25,7,11 ,118,Irad Ortiz Jr.,1070,2
7382,BEL,2019-05-25,7,12 ,118,Michael J. Luzzi,3850,11
7383,BEL,2019-05-25,7,2  ,118,Jose L. Ortiz,270,3
7384,BEL,2019-05-25,7,3  ,118,Javier Castellano,300,6
7385,BEL,2019-05-25,7,4  ,118,Kendrick Carmouche,960,10
7386,BEL,2019-05-25,7,5  ,118,John R. Velazquez,1270,9
7387,BEL,2019-05-25,7,6  ,118,Luis Saez,4200,12
7388,BEL,2019-05-25,7,7  ,118,Junior Alvarado,690,8
7389,BEL,2019-05-25,7,8  ,118,Dylan Davis,3200,5
7390,BEL,2019-05-25,7,9  ,118,Joel Rosario,1320,4
7391,BEL,2019-05-25,8,1  ,118,John R. Velazquez,680,6
7392,BEL,2019-05-25,8,2  ,118,Kendrick Carmouche,2900,7
7393,BEL,2019-05-25,8,3  ,118,Dylan Davis,420,4
7394,BEL,2019-05-25,8,5  ,118,Junior Alvarado,375,1
7395,BEL,2019-05-25,8,6  ,124,Samuel Camacho Jr.,6225,5
7396,BEL,2019-05-25,8,7  ,118,Manuel Franco,320,2
7397,BEL,2019-05-25,8,8  ,124,Jose L. Ortiz,160,3
7398,BEL,2019-05-25,9,1  ,121,Irad Ortiz Jr.,650,3
7399,BEL,2019-05-25,9,2  ,123,Javier Castellano,95,6
7400,BEL,2019-05-25,9,4  ,117,Luis Saez,440,1
7401,BEL,2019-05-25,9,5  ,117,Manuel Franco,1680,2
7402,BEL,2019-05-25,9,6  ,118,Joel Rosario,2050,7
7403,BEL,2019-05-25,9,7  ,117,Jose L. Ortiz,470,4
7404,BEL,2019-05-25,9,8  ,115,John R. Velazquez,970,5
7405,BEL,2019-05-25,10,11 ,121,Eric Cancel,660,8
7406,BEL,2019-05-25,10,2  ,121,Javier Castellano,1320,2
7407,BEL,2019-05-25,10,3  ,123,Junior Alvarado,800,4
7408,BEL,2019-05-25,10,4  ,121,Luis Saez,830,7
7409,BEL,2019-05-25,10,5  ,121,John R. Velazquez,530,5
7410,BEL,2019-05-25,10,6  ,121,Kendrick Carmouche,960,1
7411,BEL,2019-05-25,10,7  ,121,Jose L. Ortiz,195,3
7412,BEL,2019-05-25,10,8  ,121,Manuel Franco,580,6
7413,BEL,2019-05-25,10,9  ,121,Dylan Davis,2525,9
7414,BEL,2019-05-26,1,1  ,123,Jose L. Ortiz,290,1
7415,BEL,2019-05-26,1,2  ,125,Manuel Franco,125,2
7416,BEL,2019-05-26,1,3  ,116,Benjamin Hernandez,375,4
7417,BEL,2019-05-26,1,4  ,123,Dylan Davis,970,3
7418,BEL,2019-05-26,1,5  ,123,Rajiv Maragh,410,5
7419,BEL,2019-05-26,2,1  ,118,Irad Ortiz Jr.,345,3
7420,BEL,2019-05-26,2,2  ,118,Manuel Franco,410,5
7421,BEL,2019-05-26,2,3  ,118,Joel Rosario,1080,7
7422,BEL,2019-05-26,2,4  ,117,Benjamin Hernandez,580,4
7423,BEL,2019-05-26,2,5  ,118,Kendrick Carmouche,245,2
7424,BEL,2019-05-26,2,6  ,124,Luis Saez,510,1
7425,BEL,2019-05-26,2,8  ,118,Junior Alvarado,980,6
7426,BEL,2019-05-26,3,1  ,123,Dylan Davis,470,1
7427,BEL,2019-05-26,3,2  ,120,John R. Velazquez,75,3
7428,BEL,2019-05-26,3,3  ,125,Samuel Camacho Jr.,230,5
7429,BEL,2019-05-26,3,4  ,123,Joel Rosario,1020,2
7430,BEL,2019-05-26,3,5  ,116,Benjamin Hernandez,1760,4
7431,BEL,2019-05-26,4,1  ,118,Manuel Franco,335,3
7432,BEL,2019-05-26,4,2  ,118,Irad Ortiz Jr.,215,1
7433,BEL,2019-05-26,4,3  ,118,Kendrick Carmouche,370,2
7434,BEL,2019-05-26,4,4  ,117,Benjamin Hernandez,3900,5
7435,BEL,2019-05-26,4,5  ,124,Luis R. Reyes,1990,6
7436,BEL,2019-05-26,4,7  ,118,Joel Rosario,430,7
7437,BEL,2019-05-26,4,8  ,118,Jose Lezcano,460,4
7438,BEL,2019-05-26,5,1  ,124,Jose Lezcano,105,1
7439,BEL,2019-05-26,5,2  ,124,Irad Ortiz Jr.,1300,4
7440,BEL,2019-05-26,5,4  ,124,Kendrick Carmouche,550,2
7441,BEL,2019-05-26,5,5  ,124,Jose L. Ortiz,420,6
7442,BEL,2019-05-26,5,6  ,124,Eric Cancel,1790,5
7443,BEL,2019-05-26,5,7  ,124,Javier Castellano,380,3
7444,BEL,2019-05-26,5,8  ,124,Manuel Franco,3150,7
7445,BEL,2019-05-26,6,1  ,124,Jose L. Ortiz,270,3
7446,BEL,2019-05-26,6,2  ,124,Manuel Franco,700,1
7447,BEL,2019-05-26,6,3  ,122,Luis Saez,1980,5
7448,BEL,2019-05-26,6,4  ,122,Rajiv Maragh,630,4
7449,BEL,2019-05-26,6,6  ,124,Irad Ortiz Jr.,80,6
7450,BEL,2019-05-26,6,7  ,122,Eric Cancel,1610,2
7451,BEL,2019-05-26,7,1  ,126,Jose Lezcano,410,2
7452,BEL,2019-05-26,7,2  ,120,Rajiv Maragh,2950,3
7453,BEL,2019-05-26,7,3  ,124,Kendrick Carmouche,295,1
7454,BEL,2019-05-26,7,4  ,126,Jose L. Ortiz,980,8
7455,BEL,2019-05-26,7,5  ,120,Irad Ortiz Jr.,380,5
7456,BEL,2019-05-26,7,6  ,126,Luis R. Reyes,5725,7
7457,BEL,2019-05-26,7,7  ,124,Manuel Franco,980,6
7458,BEL,2019-05-26,7,8  ,120,Dylan Davis,1430,4
7459,BEL,2019-05-26,7,9  ,120,Javier Castellano,325,9
7460,BEL,2019-05-26,8,1  ,122,Kendrick Carmouche,1410,5
7461,BEL,2019-05-26,8,2  ,122,Javier Castellano,430,2
7462,BEL,2019-05-26,8,3  ,124,Junior Alvarado,110,1
7463,BEL,2019-05-26,8,4  ,122,Irad Ortiz Jr.,225,4
7464,BEL,2019-05-26,8,5  ,124,Manuel Franco,520,3
7465,BEL,2019-05-26,9,1  ,124,Jose Lezcano,2340,1
7466,BEL,2019-05-26,9,10 ,118,Kendrick Carmouche,600,5
7467,BEL,2019-05-26,9,11 ,119,Rajiv Maragh,7200,11
7468,BEL,2019-05-26,9,2  ,124,Junior Alvarado,2300,7
7469,BEL,2019-05-26,9,3  ,118,Luis Saez,2950,10
7470,BEL,2019-05-26,9,4  ,118,Dylan Davis,640,8
7471,BEL,2019-05-26,9,5  ,118,Eric Cancel,4350,6
7472,BEL,2019-05-26,9,6  ,118,Javier Castellano,630,2
7473,BEL,2019-05-26,9,7  ,118,Jose L. Ortiz,240,9
7474,BEL,2019-05-26,9,8  ,118,Luis R. Reyes,750,3
7475,BEL,2019-05-26,9,9  ,118,Irad Ortiz Jr.,360,4
7476,BEL,2019-05-27,1,10 ,118,Ricardo Santana Jr.,700,2
7477,BEL,2019-05-27,1,2  ,120,Manuel Franco,395,5
7478,BEL,2019-05-27,1,3  ,120,Dylan Davis,420,3
7479,BEL,2019-05-27,1,4  ,120,Javier Castellano,570,6
7480,BEL,2019-05-27,1,5  ,120,Kendrick Carmouche,930,4
7481,BEL,2019-05-27,1,7  ,120,Luis Saez,130,1
7482,BEL,2019-05-27,2,1  ,120,Javier Castellano,270,2
7483,BEL,2019-05-27,2,2  ,125,Rajiv Maragh,1630,6
7484,BEL,2019-05-27,2,4  ,122,Samuel Camacho Jr.,4075,7
7485,BEL,2019-05-27,2,6  ,125,Manuel Franco,560,5
7486,BEL,2019-05-27,2,7  ,120,Jose Lezcano,210,3
7487,BEL,2019-05-27,2,8  ,120,Jose L. Ortiz,245,1
7488,BEL,2019-05-27,2,9  ,125,Dylan Davis,1110,4
7489,BEL,2019-05-27,3,1  ,123,Corey J. Lanerie,910,4
7490,BEL,2019-05-27,3,10 ,125,Luis R. Reyes,2650,5
7491,BEL,2019-05-27,3,2  ,116,Benjamin Hernandez,460,3
7492,BEL,2019-05-27,3,3  ,120,Jose Lezcano,160,1
7493,BEL,2019-05-27,3,4  ,120,Edward Escobar,5825,7
7494,BEL,2019-05-27,3,5  ,123,Samuel Camacho Jr.,1440,6
7495,BEL,2019-05-27,3,6  ,120,Jose L. Ortiz,280,2
7496,BEL,2019-05-27,3,8  ,125,Dylan Davis,760,8
7497,BEL,2019-05-27,3,9  ,120,Manuel Franco,2475,9
7498,BEL,2019-05-27,4,1  ,118,Kendrick Carmouche,1430,5
7499,BEL,2019-05-27,4,2  ,122,Jose Lezcano,90,1
7500,BEL,2019-05-27,4,3  ,118,Junior Alvarado,1500,3
7501,BEL,2019-05-27,4,4  ,118,Dylan Davis,1160,4
7502,BEL,2019-05-27,4,5  ,117,Luis Saez,780,2
7503,BEL,2019-05-27,4,7  ,122,Jose L. Ortiz,185,6
7504,BEL,2019-05-27,5,1  ,119,Javier Castellano,55,1
7505,BEL,2019-05-27,5,10 ,115,Dylan Davis,3600,5
7506,BEL,2019-05-27,5,11 ,118,Kendrick Carmouche,5300,6
7507,BEL,2019-05-27,5,2  ,116,Michael J. Luzzi,5250,11
7508,BEL,2019-05-27,5,3  ,115,Jose L. Ortiz,1880,3
7509,BEL,2019-05-27,5,4  ,116,Manuel Franco,2875,10
7510,BEL,2019-05-27,5,5  ,117,Luis Saez,720,7
7511,BEL,2019-05-27,5,6  ,119,Junior Alvarado,1380,2
7512,BEL,2019-05-27,5,7  ,117,Jose Lezcano,480,8
7513,BEL,2019-05-27,5,8  ,115,Eric Cancel,3400,4
7514,BEL,2019-05-27,5,9  ,117,Rajiv Maragh,6225,9
7515,BEL,2019-05-27,6,1  ,124,Jose L. Ortiz,760,6
7516,BEL,2019-05-27,6,10 ,118,Manuel Franco,400,4
7517,BEL,2019-05-27,6,12 ,118,Eric Cancel,3225,9
7518,BEL,2019-05-27,6,2  ,118,Kendrick Carmouche,95,3
7519,BEL,2019-05-27,6,3  ,117,Benjamin Hernandez,6200,2
7520,BEL,2019-05-27,6,4  ,118,Rajiv Maragh,6100,7
7521,BEL,2019-05-27,6,5  ,124,Dylan Davis,740,1
7522,BEL,2019-05-27,6,6  ,118,Junior Alvarado,1550,8
7523,BEL,2019-05-27,6,8  ,118,Luis R. Reyes,5550,10
7524,BEL,2019-05-27,6,9  ,118,Javier Castellano,800,5
7525,BEL,2019-05-27,7,2  ,120,Jose L. Ortiz,530,2
7526,BEL,2019-05-27,7,3  ,119,Corey J. Lanerie,190,4
7527,BEL,2019-05-27,7,4  ,118,Javier Castellano,215,1
7528,BEL,2019-05-27,7,5  ,118,Luis Saez,2400,5
7529,BEL,2019-05-27,7,6  ,118,Ricardo Santana Jr.,770,6
7530,BEL,2019-05-27,7,7  ,120,Manuel Franco,355,3
7531,BEL,2019-05-27,8,1  ,116,Manuel Franco,1990,5
7532,BEL,2019-05-27,8,2  ,120,Eric Cancel,195,4
7533,BEL,2019-05-27,8,3  ,120,Javier Castellano,110,3
7534,BEL,2019-05-27,8,4  ,118,Jose L. Ortiz,460,1
7535,BEL,2019-05-27,8,5  ,117,Jose Lezcano,3125,6
7536,BEL,2019-05-27,8,6  ,118,Luis Saez,720,2
7537,BEL,2019-05-27,9,1  ,118,Manuel Franco,950,4
7538,BEL,2019-05-27,9,2  ,118,Luis Saez,730,7
7539,BEL,2019-05-27,9,3  ,118,Jose Lezcano,340,5
7540,BEL,2019-05-27,9,4  ,122,Rajiv Maragh,430,2
7541,BEL,2019-05-27,9,5  ,122,Junior Alvarado,1190,6
7542,BEL,2019-05-27,9,6  ,122,Jose L. Ortiz,250,1
7543,BEL,2019-05-27,9,7  ,116,Luis R. Reyes,6375,8
7544,BEL,2019-05-27,9,8  ,118,Ricardo Santana Jr.,430,3
7545,BEL,2019-05-27,10,1  ,120,Manuel Franco,360,5
7546,BEL,2019-05-27,10,2  ,117,Luis Saez,600,4
7547,BEL,2019-05-27,10,3  ,120,Javier Castellano,2230,6
7548,BEL,2019-05-27,10,4  ,120,Junior Alvarado,1360,3
7549,BEL,2019-05-27,10,5  ,118,Jose L. Ortiz,185,2
7550,BEL,2019-05-27,10,6  ,118,Kendrick Carmouche,1200,7
7551,BEL,2019-05-27,10,7  ,123,Dylan Davis,235,1
7552,BEL,2019-05-27,11,1  ,124,Manuel Franco,450,3
7553,BEL,2019-05-27,11,10 ,118,Eric Cancel,3775,2
7554,BEL,2019-05-27,11,11 ,124,Tzeonn Chang,9800,12
7555,BEL,2019-05-27,11,12 ,124,Jose Lezcano,265,9
7556,BEL,2019-05-27,11,2  ,118,Dylan Davis,1330,5
7557,BEL,2019-05-27,11,3  ,120,Samuel Camacho Jr.,1260,10
7558,BEL,2019-05-27,11,4  ,124,Junior Alvarado,1790,7
7559,BEL,2019-05-27,11,5  ,124,Luis Saez,260,4
7560,BEL,2019-05-27,11,6  ,111,Benjamin Hernandez,3950,6
7561,BEL,2019-05-27,11,7  ,118,Ricardo Santana Jr.,760,1
7562,BEL,2019-05-27,11,8  ,118,Rajiv Maragh,3925,8
7563,BEL,2019-05-27,11,9  ,118,Kendrick Carmouche,1470,11
7564,BEL,2019-05-30,1,2  ,125,Samuel Camacho Jr.,70,2
7565,BEL,2019-05-30,1,3  ,123,Dylan Davis,1550,4
7566,BEL,2019-05-30,1,4  ,123,Kendrick Carmouche,215,1
7567,BEL,2019-05-30,1,5  ,123,Manuel Franco,360,3
7568,BEL,2019-05-30,1,6  ,123,Edward Escobar,4125,5
7569,BEL,2019-05-30,2,1  ,123,Manuel Franco,315,1
7570,BEL,2019-05-30,2,2  ,125,Jose Lezcano,85,3
7571,BEL,2019-05-30,2,3  ,123,Harry Hernandez,4325,7
7572,BEL,2019-05-30,2,4  ,120,Dylan Davis,3575,6
7573,BEL,2019-05-30,2,5  ,125,Irad Ortiz Jr.,345,4
7574,BEL,2019-05-30,2,6  ,123,Eric Cancel,850,5
7575,BEL,2019-05-30,2,7  ,120,Jose L. Ortiz,2400,2
7576,BEL,2019-05-30,3,1  ,120,John R. Velazquez,480,4
7577,BEL,2019-05-30,3,2  ,118,Joe Bravo,1260,3
7578,BEL,2019-05-30,3,3  ,120,Jose L. Ortiz,35,1
7579,BEL,2019-05-30,3,4  ,126,Jose Lezcano,800,2
7580,BEL,2019-05-30,3,5  ,126,Irad Ortiz Jr.,750,5
7581,BEL,2019-05-30,4,1  ,118,Junior Alvarado,960,7
7582,BEL,2019-05-30,4,2  ,118,Dylan Davis,180,3
7583,BEL,2019-05-30,4,3  ,118,Eric Cancel,3575,4
7584,BEL,2019-05-30,4,4  ,118,Luis Saez,210,1
7585,BEL,2019-05-30,4,6  ,118,Kendrick Carmouche,1720,6
7586,BEL,2019-05-30,4,7  ,118,Luis R. Reyes,4075,5
7587,BEL,2019-05-30,4,9  ,118,Irad Ortiz Jr.,215,2
7588,BEL,2019-05-30,5,1  ,118,Manuel Franco,970,4
7589,BEL,2019-05-30,5,2  ,118,Joel Rosario,165,7
7590,BEL,2019-05-30,5,3  ,118,Irad Ortiz Jr.,640,3
7591,BEL,2019-05-30,5,4  ,118,Javier Castellano,1400,5
7592,BEL,2019-05-30,5,5  ,118,Jose Lezcano,300,2
7593,BEL,2019-05-30,5,6  ,118,Jose L. Ortiz,510,6
7594,BEL,2019-05-30,5,7  ,118,Luis Saez,760,1
7595,BEL,2019-05-30,6,1  ,125,Dylan Davis,500,7
7596,BEL,2019-05-30,6,2  ,123,Luis Saez,500,6
7597,BEL,2019-05-30,6,3  ,123,Manuel Franco,420,4
7598,BEL,2019-05-30,6,4  ,123,Irad Ortiz Jr.,260,3
7599,BEL,2019-05-30,6,5  ,123,Kendrick Carmouche,600,1
7600,BEL,2019-05-30,6,6  ,125,Jose L. Ortiz,430,2
7601,BEL,2019-05-30,6,7  ,123,Joel Rosario,2575,5
7602,BEL,2019-05-30,6,8  ,123,Harry Hernandez,3225,8
7603,BEL,2019-05-30,7,1  ,118,Dylan Davis,4125,6
7604,BEL,2019-05-30,7,2  ,118,Joel Rosario,520,2
7605,BEL,2019-05-30,7,3  ,118,John R. Velazquez,760,4
7606,BEL,2019-05-30,7,4  ,118,Irad Ortiz Jr.,740,5
7607,BEL,2019-05-30,7,5  ,118,Jose Lezcano,1590,7
7608,BEL,2019-05-30,7,6  ,118,Jose L. Ortiz,140,1
7609,BEL,2019-05-30,7,7  ,118,Javier Castellano,225,3
7610,BEL,2019-05-30,8,1  ,123,Manuel Franco,910,4
7611,BEL,2019-05-30,8,2  ,125,Joel Rosario,105,2
7612,BEL,2019-05-30,8,3  ,120,Luis Saez,260,5
7613,BEL,2019-05-30,8,5  ,120,Eric Cancel,500,1
7614,BEL,2019-05-30,8,7  ,120,Junior Alvarado,460,3
7615,BEL,2019-05-31,1,1  ,116,Benjamin Hernandez,200,1
7616,BEL,2019-05-31,1,1A ,125,Luis R. Reyes,200,6
7617,BEL,2019-05-31,1,2  ,125,Ruben Silvera,2290,2
7618,BEL,2019-05-31,1,3  ,125,Hector Rafael Diaz Jr.,260,4
7619,BEL,2019-05-31,1,4  ,116,Heman K. Harkie,3300,7
7620,BEL,2019-05-31,1,5  ,125,Irad Ortiz Jr.,345,5
7621,BEL,2019-05-31,1,6  ,125,Kendrick Carmouche,245,3
7622,BEL,2019-05-31,2,1  ,118,Dylan Davis,1190,1
7623,BEL,2019-05-31,2,3  ,120,Samuel Camacho Jr.,1390,5
7624,BEL,2019-05-31,2,4  ,118,John R. Velazquez,120,3
7625,BEL,2019-05-31,2,5  ,118,Irad Ortiz Jr.,265,4
7626,BEL,2019-05-31,2,7  ,118,Kendrick Carmouche,200,2
7627,BEL,2019-05-31,3,2  ,123,Irad Ortiz Jr.,155,3
7628,BEL,2019-05-31,3,3  ,125,Hector Rafael Diaz Jr.,3475,5
7629,BEL,2019-05-31,3,4  ,123,Rajiv Maragh,330,4
7630,BEL,2019-05-31,3,7  ,125,Jose Lezcano,205,2
7631,BEL,2019-05-31,3,8  ,125,John R. Velazquez,350,1
7632,BEL,2019-05-31,4,10 ,123,Harry Hernandez,230,1
7633,BEL,2019-05-31,4,2  ,123,Joel Rosario,530,6
7634,BEL,2019-05-31,4,3  ,123,Luis Saez,225,2
7635,BEL,2019-05-31,4,5  ,123,Jose L. Ortiz,650,4
7636,BEL,2019-05-31,4,6  ,113,Joey R. Martinez,1560,3
7637,BEL,2019-05-31,4,8  ,118,Dylan Davis,330,5
7638,BEL,2019-05-31,5,1  ,118,Manuel Franco,295,4
7639,BEL,2019-05-31,5,2  ,125,Harry Hernandez,1790,2
7640,BEL,2019-05-31,5,4  ,120,Samuel Camacho Jr.,420,3
7641,BEL,2019-05-31,5,6  ,113,Joey R. Martinez,1900,5
7642,BEL,2019-05-31,5,8  ,118,Dylan Davis,50,1
7643,BEL,2019-05-31,6,10 ,125,Luis R. Reyes,4050,5
7644,BEL,2019-05-31,6,12 ,125,Luis Saez,205,2
7645,BEL,2019-05-31,6,13 ,118,Dylan Davis,200,1
7646,BEL,2019-05-31,6,3  ,118,Eric Cancel,1460,6
7647,BEL,2019-05-31,6,4  ,118,Javier Castellano,370,4
7648,BEL,2019-05-31,6,7  ,118,Michael J. Luzzi,560,3
7649,BEL,2019-05-31,6,9  ,120,Samuel Camacho Jr.,1070,7
7650,BEL,2019-05-31,7,1  ,124,Manuel Franco,240,2
7651,BEL,2019-05-31,7,2  ,120,Luis R. Reyes,2140,4
7652,BEL,2019-05-31,7,3  ,120,Irad Ortiz Jr.,270,3
7653,BEL,2019-05-31,7,5  ,124,Jose L. Ortiz,100,1
7654,BEL,2019-05-31,7,6  ,120,Jose Lezcano,990,5
7655,BEL,2019-05-31,8,3  ,118,Dylan Davis,185,1
7656,BEL,2019-05-31,8,4  ,118,Jose L. Ortiz,640,4
7657,BEL,2019-05-31,8,8  ,118,Irad Ortiz Jr.,240,2
7658,BEL,2019-05-31,8,9  ,123,Kendrick Carmouche,135,3
7659,BEL,2019-05-31,9,11 ,123,Luis Saez,410,3
7660,BEL,2019-05-31,9,12 ,116,Benjamin Hernandez,490,4
7661,BEL,2019-05-31,9,3  ,123,Dylan Davis,730,2
7662,BEL,2019-05-31,9,4  ,123,Irad Ortiz Jr.,185,5
7663,BEL,2019-05-31,9,5  ,123,Manuel Franco,215,1
7664,BEL,2019-05-31,9,9  ,123,Samuel Camacho Jr.,2150,6
7665,BEL,2019-06-01,1,2  ,118,Joel Rosario,430,3
7666,BEL,2019-06-01,1,3  ,124,Dylan Davis,2030,4
7667,BEL,2019-06-01,1,4  ,118,Jose L. Ortiz,185,2
7668,BEL,2019-06-01,1,7  ,118,John R. Velazquez,350,6
7669,BEL,2019-06-01,1,8  ,124,Jose Lezcano,920,1
7670,BEL,2019-06-01,1,9  ,118,Irad Ortiz Jr.,245,5
7671,BEL,2019-06-01,2,1  ,122,Irad Ortiz Jr.,120,1
7672,BEL,2019-06-01,2,2  ,122,Javier Castellano,255,3
7673,BEL,2019-06-01,2,3  ,122,John R. Velazquez,550,2
7674,BEL,2019-06-01,2,4  ,120,Luis R. Reyes,2950,6
7675,BEL,2019-06-01,2,5  ,122,Joel Rosario,730,4
7676,BEL,2019-06-01,2,6  ,122,Jose L. Ortiz,540,5
7677,BEL,2019-06-01,3,1  ,124,Dylan Davis,145,3
7678,BEL,2019-06-01,3,1A ,126,Jose L. Ortiz,145,6
7679,BEL,2019-06-01,3,2B ,126,Luis R. Reyes,550,4
7680,BEL,2019-06-01,3,3  ,126,Eric Cancel,860,2
7681,BEL,2019-06-01,3,4  ,124,Irad Ortiz Jr.,165,1
7682,BEL,2019-06-01,3,5  ,124,Samuel Jimenez,4900,7
7683,BEL,2019-06-01,3,6  ,124,Joel Rosario,620,5
7684,BEL,2019-06-01,4,1  ,117,Dylan Davis,1130,4
7685,BEL,2019-06-01,4,2  ,117,Jose Lezcano,590,2
7686,BEL,2019-06-01,4,3  ,117,John R. Velazquez,690,6
7687,BEL,2019-06-01,4,4  ,124,Irad Ortiz Jr.,1900,3
7688,BEL,2019-06-01,4,5  ,117,Jose L. Ortiz,30,1
7689,BEL,2019-06-01,4,6  ,117,Eric Cancel,4400,5
7690,BEL,2019-06-01,5,2  ,118,Jose Lezcano,510,3
7691,BEL,2019-06-01,5,3  ,118,Dylan Davis,930,5
7692,BEL,2019-06-01,5,4  ,118,Eric Cancel,2390,5
7693,BEL,2019-06-01,5,5  ,119,Samuel Jimenez,5000,7
7694,BEL,2019-06-01,5,6  ,118,Javier Castellano,190,1
7695,BEL,2019-06-01,5,7  ,118,Irad Ortiz Jr.,290,4
7696,BEL,2019-06-01,5,8  ,118,Jose L. Ortiz,265,2
7697,BEL,2019-06-01,6,1  ,124,Dylan Davis,460,6
7698,BEL,2019-06-01,6,10 ,124,Rajiv Maragh,2110,5
7699,BEL,2019-06-01,6,1A ,117,Benjamin Hernandez,460,4
7700,BEL,2019-06-01,6,2  ,124,Javier Castellano,460,2
7701,BEL,2019-06-01,6,3  ,126,Irad Ortiz Jr.,400,1
7702,BEL,2019-06-01,6,5  ,124,Luis R. Reyes,3700,7
7703,BEL,2019-06-01,6,6  ,124,Joel Rosario,1250,8
